Pipe from 0 to 1 	 read: 5 write: 6 is created!
Close not usable PIPE BY PROC: 0 	 from 6 to 1
Close not usable PIPE BY PROC: 4 	 from 8 to 7
Close not usable PIPE BY PROC: 6 	 from 1 to 4
Close not usable PIPE BY PROC: 5 	 from 7 to 8
Close not usable PIPE BY PROC: 7 	 from 4 to 1
Close not usable PIPE BY PROC: 3 	 from 9 to 1
Close not usable PIPE BY PROC: 0 	 from 6 to 2
Close not usable PIPE BY PROC: 4 	 from 8 to 9
Close not usable PIPE BY PROC: 6 	 from 1 to 5
Close not usable PIPE BY PROC: 5 	 from 7 to 9
Close not usable PIPE BY PROC: 7 	 from 4 to 2
Close not usable PIPE BY PROC: 3 	 from 9 to 2
Close not usable PIPE BY PROC: 0 	 from 6 to 3
Close not usable PIPE BY PROC: 4 	 from 9 to 0
Close not usable PIPE BY PROC: 6 	 from 1 to 7
Close not usable PIPE BY PROC: 5 	 from 8 to 0
Close not usable PIPE BY PROC: 7 	 from 4 to 3
Close not usable PIPE BY PROC: 3 	 from 9 to 4
Close not usable PIPE BY PROC: 0 	 from 6 to 4
Close not usable PIPE BY PROC: 4 	 from 9 to 1
Close not usable PIPE BY PROC: 6 	 from 1 to 8
Close not usable PIPE BY PROC: 5 	 from 8 to 1
Close not usable PIPE BY PROC: 7 	 from 4 to 5
Close not usable PIPE BY PROC: 3 	 from 9 to 5
Close not usable PIPE BY PROC: 0 	 from 6 to 5
Close not usable PIPE BY PROC: 4 	 from 9 to 2
Close not usable PIPE BY PROC: 6 	 from 1 to 9
Close not usable PIPE BY PROC: 5 	 from 8 to 2
Close not usable PIPE BY PROC: 7 	 from 4 to 6
Close not usable PIPE BY PROC: 3 	 from 9 to 6
Close not usable PIPE BY PROC: 0 	 from 6 to 7
Close not usable PIPE BY PROC: 4 	 from 9 to 3
Close not usable PIPE BY PROC: 6 	 from 2 to 0
Close not usable PIPE BY PROC: 5 	 from 8 to 3
Close not usable PIPE BY PROC: 7 	 from 4 to 8
Close not usable PIPE BY PROC: 3 	 from 9 to 7
Close not usable PIPE BY PROC: 4 	 from 9 to 5
Close not usable PIPE BY PROC: 6 	 from 2 to 1
Close not usable PIPE BY PROC: 5 	 from 8 to 4
Close not usable PIPE BY PROC: 7 	 from 4 to 9
Close not usable PIPE BY PROC: 3 	 from 9 to 8
Close not usable PIPE BY PROC: 4 	 from 9 to 6
Close not usable PIPE BY PROC: 6 	 from 2 to 3
Close not usable PIPE BY PROC: 5 	 from 8 to 6
Close not usable PIPE BY PROC: 7 	 from 5 to 0
Close not usable PIPE BY PROC: 4 	 from 9 to 7
Close not usable PIPE BY PROC: 6 	 from 2 to 4
Close not usable PIPE BY PROC: 5 	 from 8 to 7
Close not usable PIPE BY PROC: 7 	 from 5 to 1
Close not usable PIPE BY PROC: 4 	 from 9 to 8
Close not usable PIPE BY PROC: 6 	 from 2 to 5
Close not usable PIPE BY PROC: 5 	 from 8 to 9
Close not usable PIPE BY PROC: 7 	 from 5 to 2
Close not usable PIPE BY PROC: 6 	 from 2 to 7
Close not usable PIPE BY PROC: 5 	 from 9 to 0
Close not usable PIPE BY PROC: 7 	 from 5 to 3
Close not usable PIPE BY PROC: 6 	 from 2 to 8
Close not usable PIPE BY PROC: 5 	 from 9 to 1
Close not usable PIPE BY PROC: 7 	 from 5 to 4
Close not usable PIPE BY PROC: 8 	 from 0 to 1
Close not usable PIPE BY PROC: 6 	 from 2 to 9
Close not usable PIPE BY PROC: 5 	 from 9 to 2
Close not usable PIPE BY PROC: 7 	 from 5 to 6
Close not usable PIPE BY PROC: 8 	 from 0 to 2
Close not usable PIPE BY PROC: 6 	 from 3 to 0
Close not usable PIPE BY PROC: 5 	 from 9 to 3
Close not usable PIPE BY PROC: 7 	 from 5 to 8
Close not usable PIPE BY PROC: 8 	 from 0 to 3
Close not usable PIPE BY PROC: 6 	 from 3 to 1
Close not usable PIPE BY PROC: 5 	 from 9 to 4
Close not usable PIPE BY PROC: 7 	 from 5 to 9
Close not usable PIPE BY PROC: 8 	 from 0 to 4
Close not usable PIPE BY PROC: 6 	 from 3 to 2
Close not usable PIPE BY PROC: 5 	 from 9 to 6
Close not usable PIPE BY PROC: 7 	 from 6 to 0
Close not usable PIPE BY PROC: 8 	 from 0 to 5
Close not usable PIPE BY PROC: 6 	 from 3 to 4
Close not usable PIPE BY PROC: 5 	 from 9 to 7
Close not usable PIPE BY PROC: 7 	 from 6 to 1
Close not usable PIPE BY PROC: 8 	 from 0 to 6
Close not usable PIPE BY PROC: 6 	 from 3 to 5
Close not usable PIPE BY PROC: 5 	 from 9 to 8
Close not usable PIPE BY PROC: 7 	 from 6 to 2
Close not usable PIPE BY PROC: 8 	 from 0 to 7
Close not usable PIPE BY PROC: 6 	 from 3 to 7
Close not usable PIPE BY PROC: 7 	 from 6 to 3
Close not usable PIPE BY PROC: 8 	 from 0 to 9
Close not usable PIPE BY PROC: 6 	 from 3 to 8
Close not usable PIPE BY PROC: 7 	 from 6 to 4
Close not usable PIPE BY PROC: 8 	 from 1 to 0
Close not usable PIPE BY PROC: 6 	 from 3 to 9
Close not usable PIPE BY PROC: 7 	 from 6 to 5
Close not usable PIPE BY PROC: 8 	 from 1 to 2
Close not usable PIPE BY PROC: 6 	 from 4 to 0
Close not usable PIPE BY PROC: 7 	 from 6 to 8
Close not usable PIPE BY PROC: 8 	 from 1 to 3
Close not usable PIPE BY PROC: 6 	 from 4 to 1
Close not usable PIPE BY PROC: 7 	 from 6 to 9
Close not usable PIPE BY PROC: 8 	 from 1 to 4
Close not usable PIPE BY PROC: 6 	 from 4 to 2
Close not usable PIPE BY PROC: 7 	 from 8 to 0
Close not usable PIPE BY PROC: 8 	 from 1 to 5
Close not usable PIPE BY PROC: 6 	 from 4 to 3
Close not usable PIPE BY PROC: 7 	 from 8 to 1
Close not usable PIPE BY PROC: 8 	 from 1 to 6
Close not usable PIPE BY PROC: 6 	 from 4 to 5
Close not usable PIPE BY PROC: 7 	 from 8 to 2
Close not usable PIPE BY PROC: 8 	 from 1 to 7
Close not usable PIPE BY PROC: 6 	 from 4 to 7
Close not usable PIPE BY PROC: 7 	 from 8 to 3
Close not usable PIPE BY PROC: 8 	 from 1 to 9
Close not usable PIPE BY PROC: 6 	 from 4 to 8
Close not usable PIPE BY PROC: 7 	 from 8 to 4
Close not usable PIPE BY PROC: 8 	 from 2 to 0
Close not usable PIPE BY PROC: 6 	 from 4 to 9
Close not usable PIPE BY PROC: 7 	 from 8 to 5
Close not usable PIPE BY PROC: 8 	 from 2 to 1
Close not usable PIPE BY PROC: 9 	 from 0 to 1
Close not usable PIPE BY PROC: 6 	 from 5 to 0
Close not usable PIPE BY PROC: 7 	 from 8 to 6
Close not usable PIPE BY PROC: 8 	 from 2 to 3
Close not usable PIPE BY PROC: 9 	 from 0 to 2
Close not usable PIPE BY PROC: 6 	 from 5 to 1
Close not usable PIPE BY PROC: 7 	 from 8 to 9
Close not usable PIPE BY PROC: 8 	 from 2 to 4
Close not usable PIPE BY PROC: 9 	 from 0 to 3
Close not usable PIPE BY PROC: 6 	 from 5 to 2
Close not usable PIPE BY PROC: 7 	 from 9 to 0
Close not usable PIPE BY PROC: 8 	 from 2 to 5
Close not usable PIPE BY PROC: 9 	 from 0 to 4
Close not usable PIPE BY PROC: 6 	 from 5 to 3
Close not usable PIPE BY PROC: 7 	 from 9 to 1
Close not usable PIPE BY PROC: 8 	 from 2 to 6
Close not usable PIPE BY PROC: 9 	 from 0 to 5
Close not usable PIPE BY PROC: 6 	 from 5 to 4
Close not usable PIPE BY PROC: 7 	 from 9 to 2
Close not usable PIPE BY PROC: 8 	 from 2 to 7
Close not usable PIPE BY PROC: 9 	 from 0 to 6
Close not usable PIPE BY PROC: 6 	 from 5 to 7
Close not usable PIPE BY PROC: 7 	 from 9 to 3
Close not usable PIPE BY PROC: 8 	 from 2 to 9
Close not usable PIPE BY PROC: 9 	 from 0 to 7
Close not usable PIPE BY PROC: 6 	 from 5 to 8
Close not usable PIPE BY PROC: 7 	 from 9 to 4
Close not usable PIPE BY PROC: 8 	 from 3 to 0
Close not usable PIPE BY PROC: 9 	 from 0 to 8
Close not usable PIPE BY PROC: 6 	 from 5 to 9
Close not usable PIPE BY PROC: 7 	 from 9 to 5
Close not usable PIPE BY PROC: 8 	 from 3 to 1
Close not usable PIPE BY PROC: 9 	 from 1 to 0
Close not usable PIPE BY PROC: 7 	 from 9 to 6
Close not usable PIPE BY PROC: 6 	 from 7 to 0
Close not usable PIPE BY PROC: 8 	 from 3 to 2
Close not usable PIPE BY PROC: 9 	 from 1 to 2
Close not usable PIPE BY PROC: 7 	 from 9 to 8
Close not usable PIPE BY PROC: 6 	 from 7 to 1
Close not usable PIPE BY PROC: 8 	 from 3 to 4
Close not usable PIPE BY PROC: 9 	 from 1 to 3
Close not usable PIPE BY PROC: 6 	 from 7 to 2
Close not usable PIPE BY PROC: 8 	 from 3 to 5
Close not usable PIPE BY PROC: 9 	 from 1 to 4
Close not usable PIPE BY PROC: 6 	 from 7 to 3
Close not usable PIPE BY PROC: 8 	 from 3 to 6
Close not usable PIPE BY PROC: 9 	 from 1 to 5
Close not usable PIPE BY PROC: 6 	 from 7 to 4
Close not usable PIPE BY PROC: 8 	 from 3 to 7
Close not usable PIPE BY PROC: 9 	 from 1 to 6
Close not usable PIPE BY PROC: 6 	 from 7 to 5
Close not usable PIPE BY PROC: 8 	 from 3 to 9
Close not usable PIPE BY PROC: 9 	 from 1 to 7
Close not usable PIPE BY PROC: 6 	 from 7 to 8
Close not usable PIPE BY PROC: 8 	 from 4 to 0
Close not usable PIPE BY PROC: 9 	 from 1 to 8
Close not usable PIPE BY PROC: 6 	 from 7 to 9
Close not usable PIPE BY PROC: 8 	 from 4 to 1
Close not usable PIPE BY PROC: 9 	 from 2 to 0
Close not usable PIPE BY PROC: 6 	 from 8 to 0
Close not usable PIPE BY PROC: 8 	 from 4 to 2
Close not usable PIPE BY PROC: 9 	 from 2 to 1
Close not usable PIPE BY PROC: 6 	 from 8 to 1
Close not usable PIPE BY PROC: 8 	 from 4 to 3
Close not usable PIPE BY PROC: 9 	 from 2 to 3
Close not usable PIPE BY PROC: 6 	 from 8 to 2
Close not usable PIPE BY PROC: 8 	 from 4 to 5
Close not usable PIPE BY PROC: 9 	 from 2 to 4
Close not usable PIPE BY PROC: 6 	 from 8 to 3
Close not usable PIPE BY PROC: 8 	 from 4 to 6
Close not usable PIPE BY PROC: 9 	 from 2 to 5
Close not usable PIPE BY PROC: 6 	 from 8 to 4
Close not usable PIPE BY PROC: 8 	 from 4 to 7
Close not usable PIPE BY PROC: 9 	 from 2 to 6
Close not usable PIPE BY PROC: 6 	 from 8 to 5
Close not usable PIPE BY PROC: 8 	 from 4 to 9
Close not usable PIPE BY PROC: 9 	 from 2 to 7
Close not usable PIPE BY PROC: 6 	 from 8 to 7
Close not usable PIPE BY PROC: 8 	 from 5 to 0
Close not usable PIPE BY PROC: 9 	 from 2 to 8
Close not usable PIPE BY PROC: 0 	 from 6 to 8
Close not usable PIPE BY PROC: 6 	 from 8 to 9
Close not usable PIPE BY PROC: 8 	 from 5 to 1
Close not usable PIPE BY PROC: 9 	 from 3 to 0
Close not usable PIPE BY PROC: 6 	 from 9 to 0
Close not usable PIPE BY PROC: 0 	 from 6 to 9
Close not usable PIPE BY PROC: 8 	 from 5 to 2
Close not usable PIPE BY PROC: 9 	 from 3 to 1
Close not usable PIPE BY PROC: 6 	 from 9 to 1
Close not usable PIPE BY PROC: 0 	 from 7 to 1
Close not usable PIPE BY PROC: 8 	 from 5 to 3
Close not usable PIPE BY PROC: 9 	 from 3 to 2
Close not usable PIPE BY PROC: 6 	 from 9 to 2
Close not usable PIPE BY PROC: 0 	 from 7 to 2
Close not usable PIPE BY PROC: 8 	 from 5 to 4
Close not usable PIPE BY PROC: 9 	 from 3 to 4
Close not usable PIPE BY PROC: 6 	 from 9 to 3
Close not usable PIPE BY PROC: 0 	 from 7 to 3
Close not usable PIPE BY PROC: 8 	 from 5 to 6
Close not usable PIPE BY PROC: 9 	 from 3 to 5
Close not usable PIPE BY PROC: 6 	 from 9 to 4
Close not usable PIPE BY PROC: 0 	 from 7 to 4
Close not usable PIPE BY PROC: 8 	 from 5 to 7
Close not usable PIPE BY PROC: 9 	 from 3 to 6
Close not usable PIPE BY PROC: 6 	 from 9 to 5
Close not usable PIPE BY PROC: 0 	 from 7 to 5
Close not usable PIPE BY PROC: 8 	 from 5 to 9
Close not usable PIPE BY PROC: 9 	 from 3 to 7
Close not usable PIPE BY PROC: 6 	 from 9 to 7
Close not usable PIPE BY PROC: 0 	 from 7 to 6
Close not usable PIPE BY PROC: 8 	 from 6 to 0
Close not usable PIPE BY PROC: 9 	 from 3 to 8
Close not usable PIPE BY PROC: 6 	 from 9 to 8
Close not usable PIPE BY PROC: 0 	 from 7 to 8
Close not usable PIPE BY PROC: 8 	 from 6 to 1
Close not usable PIPE BY PROC: 9 	 from 4 to 0
Close not usable PIPE BY PROC: 0 	 from 7 to 9
Close not usable PIPE BY PROC: 8 	 from 6 to 2
Close not usable PIPE BY PROC: 9 	 from 4 to 1
Close not usable PIPE BY PROC: 0 	 from 8 to 1
Close not usable PIPE BY PROC: 8 	 from 6 to 3
Close not usable PIPE BY PROC: 9 	 from 4 to 2
Close not usable PIPE BY PROC: 0 	 from 8 to 2
Close not usable PIPE BY PROC: 8 	 from 6 to 4
Close not usable PIPE BY PROC: 9 	 from 4 to 3
Close not usable PIPE BY PROC: 0 	 from 8 to 3
Close not usable PIPE BY PROC: 8 	 from 6 to 5
Close not usable PIPE BY PROC: 9 	 from 4 to 5
Close not usable PIPE BY PROC: 0 	 from 8 to 4
Close not usable PIPE BY PROC: 8 	 from 6 to 7
Close not usable PIPE BY PROC: 9 	 from 4 to 6
Close not usable PIPE BY PROC: 0 	 from 8 to 5
Close not usable PIPE BY PROC: 8 	 from 6 to 9
Close not usable PIPE BY PROC: 9 	 from 4 to 7
Close not usable PIPE BY PROC: 0 	 from 8 to 6
Close not usable PIPE BY PROC: 8 	 from 7 to 0
Close not usable PIPE BY PROC: 9 	 from 4 to 8
Close not usable PIPE BY PROC: 0 	 from 8 to 7
Close not usable PIPE BY PROC: 8 	 from 7 to 1
Close not usable PIPE BY PROC: 9 	 from 5 to 0
Close not usable PIPE BY PROC: 0 	 from 8 to 9
Close not usable PIPE BY PROC: 8 	 from 7 to 2
Close not usable PIPE BY PROC: 9 	 from 5 to 1
Close not usable PIPE BY PROC: 0 	 from 9 to 1
Close not usable PIPE BY PROC: 8 	 from 7 to 3
Close not usable PIPE BY PROC: 9 	 from 5 to 2
Close not usable PIPE BY PROC: 0 	 from 9 to 2
Close not usable PIPE BY PROC: 8 	 from 7 to 4
Close not usable PIPE BY PROC: 9 	 from 5 to 3
Close not usable PIPE BY PROC: 0 	 from 9 to 3
Close not usable PIPE BY PROC: 8 	 from 7 to 5
Close not usable PIPE BY PROC: 9 	 from 5 to 4
Close not usable PIPE BY PROC: 0 	 from 9 to 4
Close not usable PIPE BY PROC: 8 	 from 7 to 6
Close not usable PIPE BY PROC: 9 	 from 5 to 6
Close not usable PIPE BY PROC: 0 	 from 9 to 5
Close not usable PIPE BY PROC: 8 	 from 7 to 9
Close not usable PIPE BY PROC: 9 	 from 5 to 7
Close not usable PIPE BY PROC: 0 	 from 9 to 6
Close not usable PIPE BY PROC: 8 	 from 9 to 0
Close not usable PIPE BY PROC: 9 	 from 5 to 8
Close not usable PIPE BY PROC: 0 	 from 9 to 7
Close not usable PIPE BY PROC: 8 	 from 9 to 1
Close not usable PIPE BY PROC: 9 	 from 6 to 0
Close not usable PIPE BY PROC: 0 	 from 9 to 8
Close not usable PIPE BY PROC: 8 	 from 9 to 2
Close not usable PIPE BY PROC: 9 	 from 6 to 1
Close not usable PIPE BY PROC: 8 	 from 9 to 3
Close not usable PIPE BY PROC: 9 	 from 6 to 2
Close not usable PIPE BY PROC: 8 	 from 9 to 4
Close not usable PIPE BY PROC: 9 	 from 6 to 3
Close not usable PIPE BY PROC: 8 	 from 9 to 5
Close not usable PIPE BY PROC: 9 	 from 6 to 4
Close not usable PIPE BY PROC: 8 	 from 9 to 6
Close not usable PIPE BY PROC: 9 	 from 6 to 5
Close not usable PIPE BY PROC: 8 	 from 9 to 7
Close not usable PIPE BY PROC: 9 	 from 6 to 7
Close not usable PIPE BY PROC: 9 	 from 6 to 8
Close not usable PIPE BY PROC: 9 	 from 7 to 0
Close not usable PIPE BY PROC: 9 	 from 7 to 1
Pipe 1 -> 0 	 Process 0 got msg: 1: process 1 (pid 35401, parent 35400) has STARTED with balance $ 0
Close not usable PIPE BY PROC: 9 	 from 7 to 2
Close not usable PIPE BY PROC: 9 	 from 7 to 3
Pipe 2 -> 0 	 Process 0 got msg: 1: process 2 (pid 35402, parent 35400) has STARTED with balance $ 0
Close not usable PIPE BY PROC: 9 	 from 7 to 4
Close not usable PIPE BY PROC: 9 	 from 7 to 5
Close not usable PIPE BY PROC: 9 	 from 7 to 6
Close not usable PIPE BY PROC: 9 	 from 7 to 8
Close not usable PIPE BY PROC: 9 	 from 8 to 0
Close not usable PIPE BY PROC: 9 	 from 8 to 1
Close not usable PIPE BY PROC: 9 	 from 8 to 2
Close not usable PIPE BY PROC: 9 	 from 8 to 3
Close not usable PIPE BY PROC: 9 	 from 8 to 4
Close not usable PIPE BY PROC: 9 	 from 8 to 5
Close not usable PIPE BY PROC: 9 	 from 8 to 6
Close not usable PIPE BY PROC: 9 	 from 8 to 7
Pipe 3 -> 0 	 Process 0 got msg: 1: process 3 (pid 35403, parent 35400) has STARTED with balance $ 0
Pipe 4 -> 0 	 Process 0 got msg: 1: process 4 (pid 35404, parent 35400) has STARTED with balance $ 0
Pipe 5 -> 0 	 Process 0 got msg: 1: process 5 (pid 35405, parent 35400) has STARTED with balance $ 0
Pipe 6 -> 0 	 Process 0 got msg: 1: process 6 (pid 35406, parent 35400) has STARTED with balance $ 0
Pipe 7 -> 0 	 Process 0 got msg: 1: process 7 (pid 35407, parent 35400) has STARTED with balance $ 0
Pipe 8 -> 0 	 Process 0 got msg: 1: process 8 (pid 35408, parent 35400) has STARTED with balance $ 0
Pipe 9 -> 0 	 Process 0 got msg: 1: process 9 (pid 35409, parent 35400) has STARTED with balance $ 0
Pipe 2 -> 1 	 Process 1 got msg: 1: process 2 (pid 35402, parent 35400) has STARTED with balance $ 0
Pipe 3 -> 1 	 Process 1 got msg: 1: process 3 (pid 35403, parent 35400) has STARTED with balance $ 0
Pipe 4 -> 1 	 Process 1 got msg: 1: process 4 (pid 35404, parent 35400) has STARTED with balance $ 0
Pipe 5 -> 1 	 Process 1 got msg: 1: process 5 (pid 35405, parent 35400) has STARTED with balance $ 0
Pipe 6 -> 1 	 Process 1 got msg: 1: process 6 (pid 35406, parent 35400) has STARTED with balance $ 0
Pipe 7 -> 1 	 Process 1 got msg: 1: process 7 (pid 35407, parent 35400) has STARTED with balance $ 0
Pipe 8 -> 1 	 Process 1 got msg: 1: process 8 (pid 35408, parent 35400) has STARTED with balance $ 0
Pipe 9 -> 1 	 Process 1 got msg: 1: process 9 (pid 35409, parent 35400) has STARTED with balance $ 0
Pipe 1 -> 2 	 Process 2 got msg: 1: process 1 (pid 35401, parent 35400) has STARTED with balance $ 0
Pipe 3 -> 2 	 Process 2 got msg: 1: process 3 (pid 35403, parent 35400) has STARTED with balance $ 0
Pipe 4 -> 2 	 Process 2 got msg: 1: process 4 (pid 35404, parent 35400) has STARTED with balance $ 0
Pipe 5 -> 2 	 Process 2 got msg: 1: process 5 (pid 35405, parent 35400) has STARTED with balance $ 0
Pipe 6 -> 2 	 Process 2 got msg: 1: process 6 (pid 35406, parent 35400) has STARTED with balance $ 0
Pipe 7 -> 2 	 Process 2 got msg: 1: process 7 (pid 35407, parent 35400) has STARTED with balance $ 0
Pipe 8 -> 2 	 Process 2 got msg: 1: process 8 (pid 35408, parent 35400) has STARTED with balance $ 0
Pipe 9 -> 2 	 Process 2 got msg: 1: process 9 (pid 35409, parent 35400) has STARTED with balance $ 0
Pipe 1 -> 5 	 Process 5 got msg: 1: process 1 (pid 35401, parent 35400) has STARTED with balance $ 0
Pipe 1 -> 7 	 Process 7 got msg: 1: process 1 (pid 35401, parent 35400) has STARTED with balance $ 0
Pipe 1 -> 4 	 Process 4 got msg: 1: process 1 (pid 35401, parent 35400) has STARTED with balance $ 0
Pipe 2 -> 5 	 Process 5 got msg: 1: process 2 (pid 35402, parent 35400) has STARTED with balance $ 0
Pipe 2 -> 7 	 Process 7 got msg: 1: process 2 (pid 35402, parent 35400) has STARTED with balance $ 0
Pipe 2 -> 4 	 Process 4 got msg: 1: process 2 (pid 35402, parent 35400) has STARTED with balance $ 0
Pipe 1 -> 3 	 Process 3 got msg: 1: process 1 (pid 35401, parent 35400) has STARTED with balance $ 0
Pipe 3 -> 5 	 Process 5 got msg: 1: process 3 (pid 35403, parent 35400) has STARTED with balance $ 0
Pipe 3 -> 7 	 Process 7 got msg: 1: process 3 (pid 35403, parent 35400) has STARTED with balance $ 0
Pipe 3 -> 4 	 Process 4 got msg: 1: process 3 (pid 35403, parent 35400) has STARTED with balance $ 0
Pipe 2 -> 3 	 Process 3 got msg: 1: process 2 (pid 35402, parent 35400) has STARTED with balance $ 0
Pipe 4 -> 5 	 Process 5 got msg: 1: process 4 (pid 35404, parent 35400) has STARTED with balance $ 0
Pipe 4 -> 7 	 Process 7 got msg: 1: process 4 (pid 35404, parent 35400) has STARTED with balance $ 0
Pipe 5 -> 4 	 Process 4 got msg: 1: process 5 (pid 35405, parent 35400) has STARTED with balance $ 0
Pipe 4 -> 3 	 Process 3 got msg: 1: process 4 (pid 35404, parent 35400) has STARTED with balance $ 0
Pipe 6 -> 5 	 Process 5 got msg: 1: process 6 (pid 35406, parent 35400) has STARTED with balance $ 0
Pipe 5 -> 7 	 Process 7 got msg: 1: process 5 (pid 35405, parent 35400) has STARTED with balance $ 0
Pipe 6 -> 4 	 Process 4 got msg: 1: process 6 (pid 35406, parent 35400) has STARTED with balance $ 0
Pipe 5 -> 3 	 Process 3 got msg: 1: process 5 (pid 35405, parent 35400) has STARTED with balance $ 0
Pipe 7 -> 5 	 Process 5 got msg: 1: process 7 (pid 35407, parent 35400) has STARTED with balance $ 0
Pipe 6 -> 7 	 Process 7 got msg: 1: process 6 (pid 35406, parent 35400) has STARTED with balance $ 0
Pipe 7 -> 4 	 Process 4 got msg: 1: process 7 (pid 35407, parent 35400) has STARTED with balance $ 0
Pipe 6 -> 3 	 Process 3 got msg: 1: process 6 (pid 35406, parent 35400) has STARTED with balance $ 0
Pipe 8 -> 5 	 Process 5 got msg: 1: process 8 (pid 35408, parent 35400) has STARTED with balance $ 0
Pipe 8 -> 7 	 Process 7 got msg: 1: process 8 (pid 35408, parent 35400) has STARTED with balance $ 0
Pipe 8 -> 4 	 Process 4 got msg: 1: process 8 (pid 35408, parent 35400) has STARTED with balance $ 0
Pipe 7 -> 3 	 Process 3 got msg: 1: process 7 (pid 35407, parent 35400) has STARTED with balance $ 0
Pipe 9 -> 5 	 Process 5 got msg: 1: process 9 (pid 35409, parent 35400) has STARTED with balance $ 0
Pipe 9 -> 7 	 Process 7 got msg: 1: process 9 (pid 35409, parent 35400) has STARTED with balance $ 0
Pipe 9 -> 4 	 Process 4 got msg: 1: process 9 (pid 35409, parent 35400) has STARTED with balance $ 0
Pipe 8 -> 3 	 Process 3 got msg: 1: process 8 (pid 35408, parent 35400) has STARTED with balance $ 0
Pipe 9 -> 3 	 Process 3 got msg: 1: process 9 (pid 35409, parent 35400) has STARTED with balance $ 0
Pipe 1 -> 9 	 Process 9 got msg: 1: process 1 (pid 35401, parent 35400) has STARTED with balance $ 0
Pipe 2 -> 9 	 Process 9 got msg: 1: process 2 (pid 35402, parent 35400) has STARTED with balance $ 0
Pipe 3 -> 9 	 Process 9 got msg: 1: process 3 (pid 35403, parent 35400) has STARTED with balance $ 0
Pipe 4 -> 9 	 Process 9 got msg: 1: process 4 (pid 35404, parent 35400) has STARTED with balance $ 0
Pipe 5 -> 9 	 Process 9 got msg: 1: process 5 (pid 35405, parent 35400) has STARTED with balance $ 0
Pipe 6 -> 9 	 Process 9 got msg: 1: process 6 (pid 35406, parent 35400) has STARTED with balance $ 0
Pipe 1 -> 6 	 Process 6 got msg: 1: process 1 (pid 35401, parent 35400) has STARTED with balance $ 0
Pipe 7 -> 9 	 Process 9 got msg: 1: process 7 (pid 35407, parent 35400) has STARTED with balance $ 0
Pipe 2 -> 6 	 Process 6 got msg: 1: process 2 (pid 35402, parent 35400) has STARTED with balance $ 0
Pipe 8 -> 9 	 Process 9 got msg: 1: process 8 (pid 35408, parent 35400) has STARTED with balance $ 0
Pipe 1 -> 8 	 Process 8 got msg: 1: process 1 (pid 35401, parent 35400) has STARTED with balance $ 0
Pipe 3 -> 6 	 Process 6 got msg: 1: process 3 (pid 35403, parent 35400) has STARTED with balance $ 0
Pipe 2 -> 8 	 Process 8 got msg: 1: process 2 (pid 35402, parent 35400) has STARTED with balance $ 0
Pipe 4 -> 6 	 Process 6 got msg: 1: process 4 (pid 35404, parent 35400) has STARTED with balance $ 0
Pipe 3 -> 8 	 Process 8 got msg: 1: process 3 (pid 35403, parent 35400) has STARTED with balance $ 0
Pipe 5 -> 6 	 Process 6 got msg: 1: process 5 (pid 35405, parent 35400) has STARTED with balance $ 0
Pipe 4 -> 8 	 Process 8 got msg: 1: process 4 (pid 35404, parent 35400) has STARTED with balance $ 0
Pipe 7 -> 6 	 Process 6 got msg: 1: process 7 (pid 35407, parent 35400) has STARTED with balance $ 0
Pipe 5 -> 8 	 Process 8 got msg: 1: process 5 (pid 35405, parent 35400) has STARTED with balance $ 0
Pipe 8 -> 6 	 Process 6 got msg: 1: process 8 (pid 35408, parent 35400) has STARTED with balance $ 0
Pipe 6 -> 8 	 Process 8 got msg: 1: process 6 (pid 35406, parent 35400) has STARTED with balance $ 0
Pipe 9 -> 6 	 Process 6 got msg: 1: process 9 (pid 35409, parent 35400) has STARTED with balance $ 0
Pipe 7 -> 8 	 Process 8 got msg: 1: process 7 (pid 35407, parent 35400) has STARTED with balance $ 0
Pipe 9 -> 8 	 Process 8 got msg: 1: process 9 (pid 35409, parent 35400) has STARTED with balance $ 0
Pipe 1 -> 0 	 Process 0 got msg: 260: process 1 has DONE with balance $ 0
Pipe 2 -> 0 	 Process 0 got msg: 534: process 2 has DONE with balance $ 0
Pipe 3 -> 0 	 Process 0 got msg: 763: process 3 has DONE with balance $ 0
Pipe 4 -> 0 	 Process 0 got msg: 951: process 4 has DONE with balance $ 0
Pipe 5 -> 0 	 Process 0 got msg: 1104: process 5 has DONE with balance $ 0
Pipe 6 -> 0 	 Process 0 got msg: 1214: process 6 has DONE with balance $ 0
Pipe 7 -> 0 	 Process 0 got msg: 1281: process 7 has DONE with balance $ 0
Pipe 8 -> 0 	 Process 0 got msg: 1319: process 8 has DONE with balance $ 0
Pipe 9 -> 0 	 Process 0 got msg: 1331: process 9 has DONE with balance $ 0
Close usable PIPE BY PORC: 0 	 from 0 to 1
Close usable PIPE BY PORC: 0 	 from 0 to 2
Close usable PIPE BY PORC: 0 	 from 0 to 3
Close usable PIPE BY PORC: 0 	 from 0 to 4
Close usable PIPE BY PORC: 0 	 from 0 to 5
Close usable PIPE BY PORC: 0 	 from 0 to 6
Close usable PIPE BY PORC: 0 	 from 0 to 7
Close usable PIPE BY PORC: 0 	 from 0 to 8
Close usable PIPE BY PORC: 0 	 from 0 to 9
Close usable PIPE BY PORC: 0 	 from 1 to 0
Close usable PIPE BY PORC: 0 	 from 2 to 0
Close usable PIPE BY PORC: 0 	 from 3 to 0
